,TripLength
54516,2.6
54517,35.9
54518,24.0
54519,33.7
54520,10.1
54521,15.3
54522,5.9
54523,10.8
54524,14.1
54525,5.4
54526,18.0
54527,13.3
54528,41.6
54529,25.9
54530,3.4
54531,18.3
54532,7.2
54533,14.1
54534,132.6
54535,8.3
54536,20.6
54537,8.0
54538,4.4
54539,5.7
54540,33.4
54541,3.9
54542,10.12
54543,7.1
54544,5.6
54545,19.9
54546,2.6
54547,37.0
54548,5.0
54549,22.6
54550,19.5
54551,8.0
54552,38.9
54553,15.9
54554,1.1
54555,13.0
54556,2.2
54557,9.3
54558,2.3
54559,7.1
54560,7.932
54561,8.6
54562,28.8
54563,2.2
54564,11.4
54565,16.3
54566,7.8
54567,64.9
54568,40.3
54569,15.6
54570,3.55
54571,33.4
54572,98.4
54573,11.2
54574,42.2
54575,4.4
54576,5.0
54577,13.0
54578,14.8
54579,11.53
54580,7.8
54581,31.7
54582,3.7
54583,38.8
54584,26.0
54585,18.7
54586,5.5
54587,36.1
54588,2.3
54589,22.7
54590,5.4
54591,1.2
54592,40.0
54593,23.2
54594,2.8
54595,48.5
54596,6.0
54597,28.3
54598,13.1
54599,11.1
54600,10.5
54601,7.6
54602,25.3
54603,11.0
54604,8.98
54605,3.4
54606,81.5
54607,11.17
54608,15.3
54609,12.6
54610,28.02
54611,38.6
54612,31.5
54613,7.1
54614,11.8
54615,3.5
54616,7.6
54617,5.4
54618,3.9
54619,12.8
54620,6.9
54621,18.3
54622,15.93
54623,21.4
54624,1.9
54625,10.3
54626,22.0
54627,1.5
54628,3.4
54629,8.0
54630,5.0
54631,78.8
54632,15.7
54633,17.2
54634,2.0
54635,2.8
54636,4.0
54637,14.1
54638,58.2
54639,18.2
54640,2.3
54641,32.4
54642,5.3
54643,11.17
54644,9.9
54645,33.4
54646,23.3
54647,3.1
54648,27.7
54649,35.0
54650,42.2
54651,3.3
54652,42.2
54653,202.3
54654,9.9
54655,5.0
54656,11.9
54657,15.3
54658,18.0
54659,18.0
54660,7.6
54661,2.6
54662,18.8
54663,20.8
54664,32.72
54665,9.1
54666,27.7
54667,36.7
54668,11.4
54669,23.5
54670,8.0
54671,20.8
54672,2.4
54673,1.8
54674,4.4
54675,7.8
54676,7.8
54677,6.9
54678,8.4
54679,15.1
54680,4.0
54681,7.2
54682,4.4
54683,10.02
54684,9.5
54685,2.2
54686,3.8
54687,15.3
54688,9.9
54689,13.9
54690,7.2
54691,3.9
54692,26.4
54693,11.9
54694,6.2
54695,17.6
54696,2.7
54697,1.7
54698,2.8
54699,4.3
54700,147.3
54701,2.8
54702,110.1
54703,6.1
54704,2.3
54705,69.1
54706,9.2
54707,4.3
54708,14.1
54709,10.0
54710,3.9
54711,13.6
54712,314.7
54713,16.4
54714,11.0
54715,7.2
54716,2.2
54717,141.3
54718,28.3
54719,13.0
54720,31.8
54721,20.6
54722,19.7
54723,7.1
54724,10.02
54725,2.3
54726,7.8
54727,30.5
54728,6.4
54729,13.3
54730,3.5
54731,4.3
54732,5.7
54733,5.0
54734,30.1
54735,15.0
54736,32.2
54737,7.9
54738,3.2
54739,16.6
54740,8.3
54741,19.4
54742,19.4
54743,39.7
54744,3.3
54745,7.2
54746,8.7
54747,126.08
54748,10.5
54749,181.3
54750,1.6
54751,29.1
54752,7.2
54753,10.9
54754,6.0
54755,6.7
54756,9.7
54757,1.6
54758,5.72
54759,6.2
54760,6.0
54761,6.7
54762,14.7
54763,18.5
54764,14.6
54765,18.5
54766,12.4
54767,7.4
54768,8.6
54769,44.4
54770,54.5
54771,9.3
54772,6.4
54773,80.1
54774,3.5
54775,6.1
54776,15.5
54777,7.1
54778,8.3
54779,26.3
54780,24.4
54781,72.2
54782,158.4
54783,3.4
54784,4.4
54785,11.8
54786,8.0
54787,121.2
54788,13.8
54789,32.4
54790,4.4
54791,5.0
54792,3.8
54793,7.6
54794,29.1
54795,10.6
54796,15.2
54797,174.4
54798,33.3
54799,11.1
54800,7.6
54801,7.1
54802,26.5
54803,11.2
54804,1.1
54805,80.7
54806,3.0
54807,30.9
54808,4.0
54809,2.2
54810,1.8
54811,18.5
54812,6.9
54813,23.5
54814,6.8
54815,9.2
54816,7.2
54817,29.3
54818,13.1
54819,31.3
54820,11.7
54821,31.7
54822,26.6
54823,58.3
54824,2.3
54825,2.0
54826,2.0
54827,14.2
54828,12.5
54829,4.4
54830,71.3
54831,6.0
54832,11.6
54833,22.3
54834,10.5
54835,2.2
54836,3.0
54837,6.2
54838,35.45
54839,1.6
54840,5.0
54841,5.7
54842,86.6
54843,5.6
54844,5.6
54845,15.9
54846,3.0
54847,7.1
54848,22.7
54849,34.0
54850,4.4
54851,15.2
54852,1.8
54853,44.4
54854,9.2
54855,7.1
54856,10.4
54857,3.1
54858,19.7
54859,10.5
54860,7.5
54861,1.5
54862,50.3
54863,15.9
54864,8.3
54865,15.2
54866,31.6
54867,5.72
54868,22.0
54869,17.4
54870,45.7
54871,25.4
54872,5.3
54873,3.6
54874,20.1
54875,34.8
54876,63.9
54877,9.3
54878,18.5
54879,26.8
54880,15.5
54881,7.2
54882,11.6
54883,11.4
54884,4.88
54885,33.9
54886,7.9
54887,23.7
54888,8.6
54889,9.1
54890,7.9
54891,11.0
54892,8.4
54893,13.3
54894,19.5
54895,6.0
54896,6.6
54897,11.9
54898,14.6
54899,258.5
54900,39.3
54901,3.6
54902,134.1
54903,18.3
54904,11.9
54905,34.6
54906,10.3
54907,7.9
54908,15.4
54909,4.8
54910,13.1
54911,3.0
54912,10.9
54913,6.0
54914,13.38
54915,16.5
54916,12.8
54917,26.2
54918,74.5
54919,2.2
54920,2.8
54921,31.7
54922,13.0
54923,2.2
54924,5.2
54925,11.8
54926,29.8
54927,57.4
54928,63.1
54929,26.6
54930,11.8
54931,16.2
54932,7.1
54933,9.7
54934,12.7
54935,12.7
54936,2.2
54937,9.3
54938,29.9
54939,170.5
54940,19.4
54941,6.8
54942,7.2
54943,16.0
54944,24.1
54945,28.6
54946,13.3
54947,7.6
54948,54.9
54949,11.4
54950,11.0
54951,205.2
54952,5.0
54953,6.9
54954,64.9
54955,4.8
54956,6.0
54957,21.8
54958,9.1
54959,13.6
54960,25.9
54961,4.9
54962,35.1
54963,7.6
54964,4.2
54965,2.3
54966,41.5
54967,3.5
54968,26.8
54969,147.4
54970,3.0
54971,19.5
54972,9.3
54973,7.8
54974,52.5
54975,50.3
54976,7.6
54977,2.3
54978,16.5
54979,2.6
54980,7.9
54981,3.5
54982,11.9
54983,26.6
54984,23.7
54985,5.1
54986,9.9
54987,22.4
54988,5.0
54989,11.9
54990,39.85
54991,15.1
54992,56.0
54993,17.3
54994,11.9
54995,39.7
54996,3.9
54997,32.4
54998,5.0
54999,8.6
55000,16.9
55001,3.6
55002,11.7
55003,16.3
55004,7.1
55005,9.1
55006,16.2
55007,22.0
55008,19.7
55009,38.8
55010,104.3
55011,3.3
55012,3.4
55013,3.1
55014,24.1
55015,28.9
55016,33.7
55017,11.9
55018,19.4
55019,18.62
55020,11.9
55021,7.2
55022,42.9
55023,41.4
55024,7.4
55025,20.9
55026,7.2
55027,10.8
55028,14.1
55029,5.5
55030,19.6
55031,7.6
55032,1.1
55033,15.9
55034,2.2
55035,19.7
55036,6.4
55037,141.1
55038,18.5
55039,72.2
55040,8.3
55041,26.5
55042,138.1
55043,20.1
55044,36.7
55045,20.4
55046,51.3
55047,11.2
55048,18.3
55049,11.6
55050,13.0
55051,25.8
55052,26.4
55053,10.3
55054,9.2
55055,2.0
55056,5.0
55057,12.6
55058,11.9
55059,7.2
55060,7.9
55061,5.6
55062,6.8
55063,53.9
55064,1.65
55065,37.6
55066,2.6
55067,30.1
55068,3.6
55069,11.4
55070,19.7
55071,23.7
55072,7.2
55073,4.9
55074,4.9
55075,4.4
55076,156.8
55077,5.4
55078,41.9
55079,6.0
55080,6.7
55081,5.3
55082,15.5
55083,1.9
55084,2.8
55085,15.7
55086,8.0
55087,57.2
55088,11.4
55089,7.6
55090,4.0
55091,3.5
55092,16.7
55093,13.1
55094,20.4
55095,25.5
55096,23.3
55097,11.4
55098,7.2
55099,126.1
55100,2.2
55101,51.3
55102,81.6
55103,57.4
55104,16.72
55105,4.5
55106,5.1
55107,3.9
55108,50.3
55109,8.8
55110,94.3
55111,61.8
55112,7.2
55113,11.9
55114,12.2
55115,7.1
55116,11.4
55117,2.3
55118,14.6
55119,11.9
55120,29.3
55121,6.5
55122,25.1
55123,31.8
55124,1.6
55125,10.5
55126,6.9
55127,7.932
55128,8.19
55129,15.4
55130,17.3
55131,8.6
55132,5.0
55133,26.0
55134,15.2
55135,4.4
55136,17.9
55137,11.17
55138,90.3
55139,7.2
55140,133.1
55141,18.0
55142,6.7
55143,7.5
55144,1.9
55145,2.7
55146,1.9
55147,8.3
55148,35.6
55149,39.3
55150,10.7
55151,1.9
55152,1.5
55153,1.1
55154,41.5
55155,38.4
55156,1.65
55157,28.1
55158,29.3
55159,32.42
55160,7.8
55161,11.4
55162,5.3
55163,6.1
55164,4.4
55165,71.8
55166,8.6
55167,403.0
55168,1.9
55169,22.3
55170,49.5
55171,27.1
55172,6.0
55173,10.02
55174,37.2
55175,37.1
55176,8.0
55177,18.2
55178,27.3
55179,8.4
55180,28.3
55181,36.1
55182,25.9
55183,15.2
55184,16.4
55185,24.532
55186,28.8
55187,16.4
55188,11.0
55189,60.4
55190,36.5
55191,15.3
55192,10.5
55193,4.0
55194,11.8
55195,5.1
55196,50.3
55197,11.2
55198,50.3
55199,14.9
55200,4.4
55201,8.98
55202,3.6
55203,29.8
55204,115.7
55205,7.1
55206,67.8
55207,6.0
55208,24.532
55209,8.98
55210,21.75
55211,11.9
55212,2.2
55213,13.2
55214,1.5
55215,34.6
55216,11.0
55217,3.7
55218,23.7
55219,10.9
55220,66.3
55221,21.6
55222,18.5
55223,33.7
55224,12.5
55225,6.2
55226,2.0
55227,7.9
55228,98.1
55229,13.0
55230,7.6
55231,24.91
55232,15.0
55233,4.9
55234,2.2
55235,4.3
55236,37.7
55237,27.7
55238,9.3
55239,3.0
55240,13.0
55241,10.5
55242,31.2
55243,7.5
55244,4.9
55245,33.8
55246,4.2
55247,3.6
55248,11.6
55249,11.2
55250,112.4
55251,50.7
55252,6.4
55253,42.8
55254,8.3
55255,3.9
55256,125.1
55257,55.5
55258,11.9
55259,35.9
55260,10.4
55261,10.4
55262,2.5
55263,88.5
55264,19.3
55265,6.0
55266,2.3
55267,11.9
55268,19.12
55269,9.3
55270,3.4
55271,16.4
55272,22.7
55273,14.2
55274,15.0
55275,2.2
55276,8.6
55277,8.5
55278,13.3
55279,6.0
55280,8.5
55281,35.1
55282,11.8
55283,19.7
55284,8.7
55285,7.9
55286,42.3
55287,11.1
55288,2.6
55289,20.2
55290,7.2
55291,4.8
55292,2.6
55293,17.15
55294,14.1
55295,20.1
55296,10.6
55297,26.4
55298,2.0
55299,4.9
55300,18.0
55301,27.3
55302,26.67
55303,4.0
55304,4.8
55305,15.6
55306,4.3
55307,3.4
55308,26.4
55309,85.5
55310,36.1
55311,4.1
55312,11.9
55313,13.3
55314,7.1
55315,4.8
55316,15.0
55317,13.4
55318,1.9
55319,15.3
55320,35.7
55321,22.0
55322,7.1
55323,4.8
55324,21.3
55325,39.85
55326,22.0
55327,1.6
55328,6.9
55329,4.4
55330,3.2
55331,2.2
55332,53.42
55333,2.6
55334,2.2
55335,23.0
55336,18.3
55337,16.3
55338,3.6
55339,46.3
55340,6.4
55341,15.0
55342,15.8
55343,6.0
55344,2.8
55345,7.1
55346,5.2
55347,8.0
55348,8.3
55349,11.53
55350,3.5
55351,37.4
55352,15.0
55353,20.2
55354,7.2
55355,2.0
55356,13.4
55357,20.1
55358,14.2
55359,34.7
55360,14.1
55361,6.1
55362,16.7
55363,23.2
55364,9.4
55365,28.42
55366,11.4
55367,23.2
55368,59.3
55369,32.55
55370,8.4
55371,5.3
55372,1.9
55373,72.2
55374,26.2
55375,20.6
55376,7.6
55377,26.4
55378,10.1
55379,33.9
55380,16.5
55381,10.1
55382,5.4
55383,20.8
55384,6.8
55385,8.0
55386,12.8
55387,47.3
55388,5.7
55389,11.0
55390,32.4
55391,1.8
55392,132.7
55393,8.0
55394,6.8
55395,11.9
55396,79.0
55397,11.1
55398,5.4
55399,25.5
55400,12.1
55401,21.7
55402,29.3
55403,13.4
55404,7.2
55405,11.2
55406,11.9
55407,36.7
55408,23.4
55409,2.6
55410,63.2
55411,10.9
55412,8.4
55413,25.4
55414,8.8
55415,20.1
55416,24.0
55417,25.9
55418,7.1
55419,5.0
55420,4.88
55421,11.1
55422,74.7
55423,27.7
55424,2.2
55425,6.0
55426,26.6
55427,5.4
55428,26.8
55429,16.4
55430,1.6
55431,7.2
55432,14.9
55433,3.5
55434,3.5
55435,32.2
55436,364.1
55437,11.2
55438,31.9
55439,26.4
55440,8.7
55441,30.9
55442,13.9
55443,14.9
55444,4.4
55445,16.0
55446,88.5
55447,38.1
55448,4.0
55449,48.1
55450,63.9
55451,72.7
55452,15.3
55453,6.0
55454,36.08
55455,11.9
55456,3.6
55457,5.1
55458,7.5
55459,13.3
55460,14.1
55461,12.4
55462,9.0
55463,22.6
55464,2.6
55465,3.9
55466,6.8
55467,13.9
55468,20.2
55469,21.5
55470,17.4
55471,15.6
55472,28.1
55473,7.2
55474,17.2
55475,11.6
55476,48.0
55477,5.4
55478,8.5
55479,57.5
55480,11.2
55481,6.0
55482,30.3
55483,41.4
55484,7.4
55485,19.4
55486,31.55
55487,16.0
55488,16.0
55489,11.9
55490,16.0
55491,10.5
55492,23.5
55493,13.4
55494,32.55
55495,69.3
55496,3.1
55497,3.2
55498,4.4
55499,7.6
55500,26.3
55501,7.1
55502,6.2
55503,11.2
55504,64.9
55505,37.1
55506,22.0
55507,58.2
55508,20.1
55509,4.4
55510,29.7
55511,2.6
55512,129.1
55513,3.0
55514,28.02
55515,5.7
55516,6.8
55517,289.8
55518,8.6
55519,1.9
55520,26.6
55521,109.7
55522,11.4
55523,2.6
55524,9.0
55525,42.8
55526,10.8
55527,6.0
55528,27.7
55529,11.1
55530,4.4
55531,72.2
55532,4.5
55533,10.0
55534,5.72
55535,5.7
55536,9.2
55537,19.4
55538,1.8
55539,7.2
55540,2.2
55541,6.1
55542,12.3
55543,11.6
55544,60.9
55545,13.4
55546,177.4
55547,1.9
55548,3.6
55549,18.6
55550,27.8
55551,9.3
55552,11.8
55553,73.9
55554,76.7
55555,16.3
55556,7.6
55557,15.9
55558,10.02
55559,8.3
55560,85.1
55561,83.3
55562,12.1
55563,4.4
55564,13.1
55565,23.9
55566,11.53
55567,32.9
55568,3.4
55569,23.7
55570,22.6
55571,3.0
55572,17.4
55573,11.4
55574,99.1
55575,8.4
55576,16.3
55577,26.8
55578,15.5
55579,3.6
55580,12.6
55581,77.3
55582,1.65
55583,39.8
55584,5.72
55585,3.5
55586,11.1
55587,29.1
55588,4.5
55589,4.3
55590,12.2
55591,20.78
55592,22.9
55593,46.9
55594,4.4
55595,12.6
55596,7.2
55597,32.42
55598,314.4
55599,23.5
55600,7.2
55601,3.4
55602,34.2
55603,46.3
55604,69.2
55605,21.7
55606,36.1
55607,9.3
55608,9.1
55609,22.6
55610,144.3
55611,7.4
55612,9.3
55613,48.6
55614,4.5
55615,35.0
55616,8.3
55617,12.2
55618,10.6
55619,11.1
55620,8.0
55621,13.0
55622,10.3
55623,8.0
55624,53.9
55625,7.2
55626,10.5
55627,36.1
55628,7.8
55629,18.3
55630,3.6
55631,35.0
55632,13.9
55633,8.0
55634,46.7
55635,7.7
55636,12.8
55637,7.1
55638,25.2
55639,7.4
55640,17.3
55641,29.68
55642,10.5
55643,11.2
55644,17.7
55645,17.5
55646,15.2
55647,3.5
55648,21.22
55649,38.8
55650,23.5
55651,42.8
55652,8.4
55653,20.8
55654,23.7
55655,28.3
55656,5.2
55657,31.3
55658,16.3
55659,171.0
55660,8.4
55661,108.6
55662,5.0
55663,8.3
55664,7.6
55665,6.2
55666,9.3
55667,13.3
55668,8.4
55669,31.2
55670,3.4
55671,18.6
55672,26.4
55673,7.1
55674,26.6
55675,6.8
55676,17.7
55677,181.0
55678,24.3
55679,11.9
55680,7.1
55681,7.932
55682,17.9
55683,25.7
55684,19.3
55685,2.0
55686,11.9
55687,7.6
55688,23.0
55689,6.9
55690,8.5
55691,22.0
55692,14.2
55693,145.5
55694,13.0
55695,13.0
55696,1.9
55697,2.8
55698,19.3
55699,19.7
55700,19.02
55701,16.3
55702,7.9
55703,7.6
55704,13.4
55705,11.6
55706,14.1
55707,1.9
55708,65.7
55709,4.0
55710,10.5
55711,11.7
55712,22.7
55713,4.8
55714,34.6
55715,14.2
55716,18.3
55717,9.5
55718,1.65
55719,26.4
55720,13.9
55721,12.0
55722,20.2
55723,1.9
55724,65.9
55725,13.4
55726,3.4
55727,11.4
55728,97.1
55729,32.9
55730,10.8
55731,5.0
55732,5.9
55733,3.8
55734,8.0
55735,3.4
55736,2.2
55737,6.1
55738,6.6
55739,7.6
55740,21.7
55741,3.8
55742,48.0
55743,63.7
55744,9.1
55745,141.0
55746,6.7
55747,37.5
55748,91.2
55749,11.4
55750,19.8
55751,17.2
55752,23.2
55753,16.2
55754,8.0
55755,11.9
55756,13.6
55757,13.4
55758,19.4
55759,13.3
55760,6.1
55761,6.15
55762,155.3
55763,11.9
55764,7.1
55765,23.7
55766,2.4
55767,17.15
55768,5.7
55769,4.2
55770,11.2
55771,18.5
55772,6.0
55773,33.9
55774,2.3
55775,12.0
55776,11.2
55777,6.7
55778,3.4
55779,38.2
55780,17.9
55781,3.5
55782,6.0
55783,52.8
55784,8.1
55785,1.6
55786,6.15
55787,7.6
55788,6.006
55789,20.1
55790,6.1
55791,154.0
55792,17.9
55793,50.6
55794,14.72
55795,5.3
55796,7.6
55797,15.0
55798,31.8
55799,33.7
55800,16.6
55801,11.6
55802,4.0
55803,14.6
55804,3.6
55805,6.0
55806,3.5
55807,22.1
55808,6.006
55809,6.006
55810,5.1
55811,6.0
55812,41.8
55813,5.7
55814,14.6
55815,15.4
55816,7.6
55817,11.4
55818,6.1
55819,32.4
55820,13.6
55821,5.0
55822,7.2
55823,7.2
55824,43.9
55825,22.5
55826,30.9
55827,36.7
55828,27.83
55829,4.88
55830,1.6
55831,25.4
55832,73.4
55833,9.0
55834,4.4
55835,11.1
55836,38.7
55837,13.3
55838,277.0
55839,9.5
55840,58.3
55841,1.8
55842,7.2
55843,9.2
55844,10.6
55845,3.2
55846,10.8
55847,3.7
55848,22.6
55849,5.0
55850,12.5
55851,42.2
55852,146.0
55853,20.8
55854,17.15
55855,15.2
55856,126.6
55857,14.72
55858,21.5
55859,18.7
55860,8.7
55861,48.6
55862,17.4
55863,31.9
55864,26.3
55865,69.3
55866,14.72
55867,8.4
55868,4.8
55869,48.0
55870,14.9
55871,7.6
55872,25.9
55873,13.0
55874,16.1
55875,22.1
55876,30.3
55877,26.8
55878,26.22
55879,3.8
55880,8.0
55881,15.0
55882,4.0
55883,132.9
55884,21.0
55885,11.4
55886,30.3
55887,53.1
55888,12.7
55889,9.5
55890,23.7
55891,23.7
55892,29.3
55893,7.6
55894,2.8
55895,11.2
55896,19.3
55897,38.9
55898,34.0
55899,6.8
55900,15.9
55901,13.4
55902,7.4
55903,3.2
55904,11.7
55905,7.1
55906,19.4
55907,4.2
55908,4.8
55909,15.5
55910,5.9
55911,8.8
55912,21.2
55913,8.0
55914,11.2
55915,63.0
55916,27.7
55917,11.4
55918,74.92
55919,5.7
55920,13.3
55921,57.7
55922,10.0
55923,18.5
55924,5.7
55925,73.9
55926,25.55
55927,29.3
55928,26.4
55929,33.7
55930,3.3
55931,3.0
55932,5.0
55933,12.8
55934,9.1
55935,22.0
55936,177.5
55937,16.3
55938,6.8
55939,14.4
55940,8.5
55941,1.8
55942,11.4
55943,38.8
55944,110.1
55945,67.6
55946,26.6
55947,6.8
55948,18.7
55949,7.1
55950,23.7
55951,11.1
55952,11.4
55953,8.4
55954,11.0
55955,73.9
55956,8.0
55957,28.7
55958,11.0
55959,3.5
55960,12.5
55961,8.3
55962,12.0
55963,15.4
55964,8.8
55965,4.0
55966,9.55
55967,45.9
55968,3.6
55969,15.5
55970,12.7
55971,18.3
55972,7.9
55973,26.8
55974,6.0
55975,7.6
55976,62.3
55977,90.98
55978,13.6
55979,8.4
55980,3.8
55981,8.3
55982,10.5
55983,9.3
55984,54.9
55985,6.006
55986,5.4
55987,6.7
55988,1.9
55989,17.12
55990,5.72
55991,10.9
55992,13.0
55993,37.6
55994,5.9
55995,7.6
55996,14.6
55997,1.1
55998,39.7
55999,5.3
56000,9.0
56001,18.2
56002,43.0
56003,3.4
56004,14.4
56005,10.7
56006,28.8
56007,15.2
56008,15.2
56009,1.2
56010,6.4
56011,17.2
56012,28.4
56013,3.3
56014,5.0
56015,22.1
56016,27.7
56017,13.3
56018,4.4
56019,7.2
56020,2.6
56021,30.3
56022,1.2
56023,30.4
56024,50.0
56025,31.2
56026,1.6
56027,13.0
56028,7.9
56029,31.9
56030,20.5
56031,11.4
56032,8.0
56033,7.6
56034,4.2
56035,10.3
56036,3.0
56037,15.4
56038,3.4
56039,16.2
56040,17.2
56041,17.2
56042,20.1
56043,7.4
56044,7.4
56045,2.0
56046,2.5
56047,7.2
56048,16.8
56049,27.6
56050,51.9
56051,7.6
56052,13.3
56053,6.8
56054,23.32
56055,32.4
56056,2.0
56057,1.9
56058,11.4
56059,20.8
56060,10.8
56061,7.5
56062,5.0
56063,14.2
56064,20.1
56065,18.3
56066,2.4
56067,1.8
56068,70.3
56069,3.9
56070,14.1
56071,29.3
56072,5.7
56073,115.1
56074,38.5
56075,22.0
56076,5.6
56077,320.3
56078,15.1
56079,11.4
56080,2.6
56081,4.9
56082,2.3
56083,7.1
56084,42.3
56085,6.8
56086,9.2
56087,65.4
56088,33.7
56089,63.5
56090,2.2
56091,43.1
56092,222.4
56093,15.6
56094,4.2
56095,13.9
56096,3.9
56097,3.9
56098,15.7
56099,12.7
56100,11.0
56101,5.1
56102,11.2
56103,23.2
56104,9.9
56105,16.3
56106,11.4
56107,11.9
56108,20.4
56109,6.4
56110,25.4
56111,1.9
56112,3.8
56113,3.5
56114,16.7
56115,10.0
56116,1.6
56117,13.4
56118,11.6
56119,18.0
56120,18.0
56121,10.9
56122,13.4
56123,15.3
56124,3.0
56125,20.1
56126,22.7
56127,26.6
56128,7.2
56129,7.1
56130,16.0
56131,11.8
56132,5.4
56133,68.6
56134,8.0
56135,3.0
56136,41.6
56137,4.8
56138,35.0
56139,3.9
56140,3.0
56141,20.9
56142,7.1
56143,13.4
56144,4.4
56145,2.6
56146,6.4
56147,19.4
56148,57.32
56149,7.1
56150,7.6
56151,26.8
56152,7.5
56153,13.3
56154,23.5
56155,1.7
56156,12.6
56157,4.88
56158,16.2
56159,3.1
56160,18.2
56161,20.3
56162,10.8
56163,10.6
56164,15.9
56165,5.6
56166,2.4
56167,1.8
56168,44.1
56169,7.6
56170,4.9
56171,132.6
56172,12.7
56173,14.6
56174,4.3
56175,73.5
56176,6.8
56177,7.1
56178,1.5
56179,19.4
56180,65.32
56181,11.7
56182,161.7
56183,8.6
56184,6.0
56185,3.3
56186,4.3
56187,8.3
56188,11.0
56189,20.1
56190,11.0
56191,1.9
56192,32.55
56193,11.1
56194,6.8
56195,2.2
56196,14.2
56197,6.0
56198,19.4
56199,55.9
56200,14.7
56201,47.8
56202,92.7
56203,49.3
56204,16.2
56205,36.3
56206,71.7
56207,2.4
56208,1.8
56209,9.0
56210,11.2
56211,1.9
56212,61.8
56213,21.8
56214,7.6
56215,6.8
56216,28.3
56217,6.8
56218,7.1
56219,11.6
56220,28.02
56221,39.7
56222,11.6
56223,11.4
56224,4.9
56225,3.5
56226,22.6
56227,14.1
56228,13.4
56229,10.3
56230,31.9
56231,4.4
56232,6.1
56233,5.0
56234,3.5
56235,6.7
56236,13.2
56237,19.4
56238,3.1
56239,4.4
56240,2.6
56241,8.3
56242,10.9
56243,24.2
56244,13.4
56245,17.8
56246,3.4
56247,33.02
56248,11.4
56249,17.9
56250,68.9
56251,4.2
56252,12.0
56253,98.4
56254,20.5
56255,14.4
56256,7.2
56257,5.3
56258,8.0
56259,8.0
56260,23.5
56261,8.7
56262,24.1
56263,12.1
56264,7.5
56265,29.35
56266,4.8
56267,25.9
56268,20.8
56269,162.2
56270,32.9
56271,3.0
56272,13.4
56273,10.5
56274,10.7
56275,11.0
56276,8.4
56277,18.62
56278,19.4
56279,46.4
56280,11.6
56281,6.9
56282,31.7
56283,8.4
56284,13.2
56285,19.8
56286,24.91
56287,33.7
56288,18.132
56289,124.0
56290,25.3
56291,22.1
56292,9.0
56293,7.9
56294,18.2
56295,3.9
56296,34.2
56297,13.3
56298,12.7
56299,7.2
56300,8.3
56301,4.8
56302,7.2
56303,17.0
56304,4.6
56305,3.6
56306,23.8
56307,24.4
56308,6.2
56309,18.62
56310,31.5
56311,16.3
56312,6.0
56313,28.6
56314,23.5
56315,7.6
56316,5.0
56317,20.3
56318,3.5
56319,13.9
56320,3.6
56321,33.1
56322,3.4
56323,6.2
56324,1.5
56325,23.3
56326,21.0
56327,23.0
56328,169.0
56329,14.7
56330,6.8
56331,5.4
56332,39.7
56333,6.4
56334,3.3
56335,34.6
56336,61.8
56337,13.3
56338,10.3
56339,3.6
56340,10.4
56341,8.0
56342,10.5
56343,25.9
56344,8.98
56345,4.4
56346,4.4
56347,9.1
56348,11.2
56349,14.4
56350,13.5
56351,11.8
56352,26.6
56353,2.3
56354,20.2
56355,39.7
56356,4.13
56357,8.5
56358,43.0
56359,30.2
56360,10.8
56361,2.3
56362,2.3
56363,12.5
56364,3.9
56365,241.0
56366,25.4
56367,1.1
56368,8.7
56369,8.3
56370,11.1
56371,5.3
56372,7.8
56373,17.9
56374,8.5
